,first_name,last_name,date_of_birth,source,source_link,nationalities,aliases,addresses,sanctions_programs,active,notes,source_id,entity_type
3067,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],"[{'name': 'МКБ ""Искра"" им. И. И. Картукова or Акционерное общество «Машиностроительное конструкторское бюро «Искра» имени И.И. Картукова»'}]",[],"['1, Part 2']",True,,218,Individual
3068,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'ГосМКБ «Радуга» им. А.Я. Березняка»'}],[],"['1, Part 2']",True,,219,Individual
3069,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Акционерное общество «Центральное конструкторское бюро автоматики»'}],[],"['1, Part 2']",True,,220,Individual
3070,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': '711 Авиационный ремонтный завод or 711 АРЗ'}],[],"['1, Part 2']",True,,221,Individual
3071,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],"[{'name': 'Акционерное общество «Государственное научно-производственное предприятие «Регион» or ГНПП ""Регион""'}]",[],"['1, Part 2']",True,,222,Individual
3072,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],"[{'name': 'Акционерное Общество Тураевское Машиностроительное Конструкторское Бюро ""Союз""'}]",[],"['1, Part 2']",True,,223,Individual
3073,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Азовский оптико-механический завод'}],[],"['1, Part 2']",True,,224,Individual
3074,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Государственный научный центр Российской Федерации Акционерное общество «Концерн «Морское подводное оружие–Гидроприбор»'}],[],"['1, Part 2']",True,,225,Individual
3075,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Красный гидропресс'}],[],"['1, Part 2']",True,,226,Individual
3076,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'АО Концерн «Гранит-Электрон»'}],[],"['1, Part 2']",True,,227,Individual
3077,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Акционерное общество «Электротяга»'}],[],"['1, Part 2']",True,,228,Individual
3078,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Scientific Research Institute for Mechanical Engineering GosNIIMash JSC'}],[],"['1, Part 2']",True,,229,Individual
3079,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],"[{'name': 'JSC Ryazan Design Bureau ""Globus""'}]",[],"['1, Part 2']",True,,230,Individual
3080,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'АО «Смоленский авиационный завод» (СмАЗ)'}],[],"['1, Part 2']",True,,231,Individual
3081,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Уральское проектно-конструкторское бюро «Деталь» or УПКБ «Деталь»'}],[],"['1, Part 2']",True,,232,Individual
3082,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],"[{'name': 'Акционерное Общество ""Звезда-Стрела""'}]",[],"['1, Part 2']",True,,233,Individual
3083,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'АО «Тамбовский завод «Октябрь»'}],[],"['1, Part 2']",True,,234,Individual
3084,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],"[{'name': 'Инжиниринговый центр АО «Мосэлектронпроект» and АО ""Мосэп""'}]",[],"['1, Part 2']",True,,235,Individual
3085,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'АО “Центр Судоремонта “Звездочка”'}],[],"['1, Part 2']",True,,236,Individual
3086,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'информационное агентство'}],[],"['1, Part 2']",True,,237,Individual
3087,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Роскомнадзор'}],[],"['1, Part 2']",True,,238,Individual
3088,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Акционерное Общество «Научно-производственное предприятие „Салют“'}],[],"['1, Part 2']",True,,239,Individual
3089,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Акционерное общество «Научно-производственное предприятие «Алмаз»'}],[],"['1, Part 2']",True,,240,Individual
3090,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],"[{'name': 'Акционерное общество ""ГОРИЗОНТ""'}]",[],"['1, Part 2']",True,,241,Individual
3091,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'АО Пермский завод «Машиностроитель»'}],[],"['1, Part 2']",True,,242,Individual
3092,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],"[{'name': 'Акционерное общество ""Уральский научно-исследовательский институт композиционных материалов"" or Униикм'}, {'name': 'АО'}]",[],"['1, Part 2']",True,,243,Individual
3093,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': '«Научно-производственное предприятие «Кант» and АО «НПП «Кант»'}],[],"['1, Part 2']",True,,244,Individual
3094,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],[{'name': 'Научно-производственное предприятие «Связь» and АО «НПП «Связь»'}],[],"['1, Part 2']",True,,245,Individual
3095,,,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Russia / Russie'],"[{'name': 'Научно-исследовательский институт ""Аргон""'}, {'name': 'АО ""НИИ""Аргон""'}]",[],"['1, Part 2']",True,,246,Individual
